ID,Prob1
0, 0.35
1, 0.32
2, 0.38
3, 0.44
4, 0.28
5, 0.27
6, 0.33
7, 0.83
8, 0.42
9, 0.17
10, 0.22
11, 0.37
12, 0.21
13, 0.33
14, 0.44
15, 0.26
16, 0.23
17, 0.18
18, 0.17
19, 0.32
20, 0.32
21, 0.24
22, 0.34
23, 0.23
24, 0.26
25, 0.59
26, 0.22
27, 0.18
28, 0.23
29, 0.88
30, 0.16
31, 0.24
32, 0.18
33, 0.57
34, 0.46
35, 0.44
36, 0.22
37, 0.35
38, 0.40
39, 0.64
40, 0.27
41, 0.25
42, 0.33
43, 0.38
44, 0.30
45, 0.32
46, 0.28
47, 0.46
48, 0.32
49, 0.34
50, 0.29
51, 0.28
52, 0.41
53, 0.27
54, 0.68
55, 0.23
56, 0.65
57, 0.23
58, 0.34
59, 0.26
60, 0.35
61, 0.43
62, 0.13
63, 0.19
64, 0.20
65, 0.29
66, 0.53
67, 0.23
68, 0.23
69, 0.20
70, 0.84
71, 0.86
72, 0.26
73, 0.28
74, 0.16
75, 0.36
76, 0.12
77, 0.28
78, 0.19
79, 0.32
80, 0.39
81, 0.23
82, 0.27
83, 0.37
84, 0.36
85, 0.32
86, 0.71
87, 0.28
88, 0.20
89, 0.58
90, 0.15
91, 0.31
92, 0.31
93, 0.42
94, 0.26
95, 0.30
96, 0.31
97, 0.20
98, 0.19
99, 0.45
100, 0.24
101, 0.53
102, 0.31
103, 0.15
104, 0.62
105, 0.28
106, 0.23
107, 0.25
108, 0.19
109, 0.34
110, 0.35
111, 0.22
112, 0.15
113, 0.24
114, 0.64
115, 0.17
116, 0.26
117, 0.54
118, 0.33
119, 0.37
120, 0.17
121, 0.47
122, 0.45
123, 0.47
124, 0.29
125, 0.65
126, 0.23
127, 0.49
128, 0.21
129, 0.16
130, 0.61
131, 0.53
132, 0.37
133, 0.25
134, 0.21
135, 0.24
136, 0.23
137, 0.18
138, 0.33
139, 0.09
140, 0.21
141, 0.59
142, 0.68
143, 0.14
144, 0.25
145, 0.40
146, 0.32
147, 0.16
148, 0.24
149, 0.70
150, 0.42
151, 0.27
152, 0.63
153, 0.22
154, 0.78
155, 0.29
156, 0.44
157, 0.24
158, 0.14
159, 0.38
160, 0.28
161, 0.29
162, 0.18
163, 0.26
164, 0.17
165, 0.28
166, 0.23
167, 0.32
168, 0.30
169, 0.20
170, 0.18
171, 0.34
172, 0.16
173, 0.27
174, 0.37
175, 0.28
176, 0.19
177, 0.23
178, 0.58
179, 0.19
180, 0.56
181, 0.49
182, 0.31
183, 0.22
184, 0.64
185, 0.24
186, 0.68
187, 0.77
188, 0.30
189, 0.28
190, 0.86
191, 0.49
192, 0.38
193, 0.28
194, 0.28
195, 0.30
196, 0.20
197, 0.36
198, 0.28
199, 0.25
200, 0.15
201, 0.21
202, 0.74
203, 0.20
204, 0.26
205, 0.23
206, 0.35
207, 0.29
208, 0.24
209, 0.56
210, 0.23
211, 0.43
212, 0.41
213, 0.55
214, 0.31
215, 0.22
216, 0.31
217, 0.20
218, 0.13
219, 0.37
220, 0.16
221, 0.49
222, 0.33
223, 0.45
224, 0.29
225, 0.25
226, 0.39
227, 0.23
228, 0.46
229, 0.28
230, 0.31
231, 0.63
232, 0.28
233, 0.47
234, 0.31
235, 0.73
236, 0.33
237, 0.31
238, 0.79
239, 0.40
240, 0.59
241, 0.26
242, 0.40
243, 0.10
244, 0.32
245, 0.17
246, 0.22
247, 0.53
248, 0.42
249, 0.22
250, 0.52
251, 0.18
252, 0.15
253, 0.20
254, 0.33
255, 0.20
256, 0.20
257, 0.24
258, 0.83
259, 0.24
260, 0.52
261, 0.25
262, 0.30
263, 0.18
264, 0.29
265, 0.27
266, 0.18
267, 0.17
268, 0.20
269, 0.68
270, 0.12
271, 0.21
272, 0.17
273, 0.21
274, 0.63
275, 0.30
276, 0.73
277, 0.75
278, 0.28
279, 0.25
280, 0.66
281, 0.24
282, 0.20
283, 0.20
284, 0.34
285, 0.48
286, 0.22
287, 0.41
288, 0.33
289, 0.22
290, 0.19
291, 0.32
292, 0.31
293, 0.16
294, 0.25
295, 0.16
296, 0.30
297, 0.12
298, 0.29
299, 0.73
300, 0.27
301, 0.25
302, 0.64
303, 0.51
304, 0.28
305, 0.38
306, 0.39
307, 0.18
308, 0.39
309, 0.35
310, 0.26
311, 0.24
312, 0.27
313, 0.16
314, 0.68
315, 0.52
316, 0.03
317, 0.37
318, 0.49
319, 0.40
320, 0.32
321, 0.28
322, 0.31
323, 0.25
324, 0.24
325, 0.37
326, 0.30
327, 0.20
328, 0.25
329, 0.18
330, 0.13
331, 0.66
332, 0.31
333, 0.25
334, 0.33
335, 0.18
336, 0.28
337, 0.90
338, 0.37
339, 0.27
340, 0.35
341, 0.13
342, 0.23
343, 0.06
344, 0.23
345, 0.61
346, 0.62
347, 0.05
348, 0.29
349, 0.35
350, 0.12
351, 0.33
352, 0.12
353, 0.53
354, 0.41
355, 0.24
356, 0.16
357, 0.40
358, 0.16
359, 0.19
360, 0.31
361, 0.26
362, 0.16
363, 0.44
364, 0.24
365, 0.47
366, 0.19
367, 0.33
368, 0.25
369, 0.36
370, 0.24
371, 0.21
372, 0.17
373, 0.24
374, 0.35
375, 0.34
376, 0.51
377, 0.23
378, 0.74
379, 0.25
380, 0.46
381, 0.26
382, 0.19
383, 0.68
384, 0.44
385, 0.42
386, 0.37
387, 0.30
388, 0.26
389, 0.25
390, 0.20
391, 0.24
392, 0.44
393, 0.19
394, 0.50
395, 0.25
396, 0.17
397, 0.22
398, 0.22
399, 0.77
400, 0.42
401, 0.24
402, 0.21
403, 0.26
404, 0.58
405, 0.24
406, 0.63
407, 0.34
408, 0.34
409, 0.29
410, 0.19
411, 0.25
412, 0.63
413, 0.57
414, 0.27
415, 0.20
416, 0.27
417, 0.26
418, 0.25
419, 0.30
420, 0.43
421, 0.22
422, 0.21
423, 0.32
424, 0.28
425, 0.92
426, 0.20
427, 0.27
428, 0.14
429, 0.17
430, 0.33
431, 0.41
432, 0.19
433, 0.13
434, 0.52
435, 0.29
436, 0.33
437, 0.36
438, 0.38
439, 0.25
440, 0.26
441, 0.21
442, 0.51
443, 0.19
444, 0.16
445, 0.20
446, 0.42
447, 0.34
448, 0.86
449, 0.19
450, 0.23
451, 0.53
452, 0.26
453, 0.65
454, 0.32
455, 0.23
456, 0.77
457, 0.54
458, 0.37
459, 0.21
460, 0.58
461, 0.21
462, 0.27
463, 0.10
464, 0.34
465, 0.27
466, 0.26
467, 0.45
468, 0.24
469, 0.31
470, 0.24
471, 0.67
472, 0.26
473, 0.53
474, 0.35
475, 0.25
476, 0.32
477, 0.32
478, 0.36
479, 0.25
480, 0.20
481, 0.38
482, 0.44
483, 0.31
484, 0.19
485, 0.86
486, 0.84
487, 0.68
488, 0.34
489, 0.44
490, 0.27
491, 0.52
492, 0.20
493, 0.16
494, 0.54
495, 0.45
496, 0.77
497, 0.68
498, 0.50
499, 0.58
500, 0.43
501, 0.34
502, 0.14
503, 0.27
504, 0.54
505, 0.11
506, 0.40
507, 0.08
508, 0.29
509, 0.33
510, 0.36
511, 0.23
512, 0.30
513, 0.09
514, 0.43
515, 0.56
516, 0.29
517, 0.44
518, 0.24
519, 0.78
520, 0.50
521, 0.18
522, 0.28
523, 0.37
524, 0.28
525, 0.49
526, 0.29
527, 0.29
528, 0.60
529, 0.31
530, 0.13
531, 0.31
532, 0.33
533, 0.20
534, 0.54
535, 0.36
536, 0.28
537, 0.11
538, 0.29
539, 0.60
540, 0.11
541, 0.21
542, 0.92
543, 0.45
544, 0.16
545, 0.49
546, 0.33
547, 0.17
548, 0.39
549, 0.29
550, 0.64
551, 0.31
552, 0.64
553, 0.23
554, 0.32
555, 0.21
556, 0.30
557, 0.16
558, 0.23
559, 0.23
560, 0.22
561, 0.52
562, 0.13
563, 0.19
564, 0.20
565, 0.27
566, 0.21
567, 0.38
568, 0.24
569, 0.18
570, 0.35
571, 0.39
572, 0.23
573, 0.49
574, 0.41
575, 0.23
576, 0.20
577, 0.34
578, 0.35
579, 0.39
580, 0.67
581, 0.12
582, 0.61
583, 0.34
584, 0.27
585, 0.23
586, 0.53
587, 0.30
588, 0.31
589, 0.85
590, 0.14
591, 0.22
592, 0.82
593, 0.21
594, 0.19
595, 0.31
596, 0.23
597, 0.31
598, 0.21
599, 0.29
600, 0.33
601, 0.26
602, 0.28
603, 0.61
604, 0.13
605, 0.18
606, 0.43
607, 0.16
608, 0.26
609, 0.49
610, 0.21
611, 0.70
612, 0.65
613, 0.46
614, 0.33
615, 0.22
616, 0.51
617, 0.27
618, 0.14
619, 0.30
620, 0.50
621, 0.34
622, 0.22
623, 0.30
624, 0.14
625, 0.44
