ID,Prob1
0, 0.66
1, 0.19
2, 0.28
3, 0.14
4, 0.13
5, 0.16
6, 0.26
7, 0.78
8, 0.78
9, 0.17
10, 0.62
11, 0.15
12, 0.46
13, 0.85
14, 0.20
15, 0.16
16, 0.29
17, 0.14
18, 0.22
19, 0.43
20, 0.46
21, 0.12
22, 0.33
23, 0.64
24, 0.17
25, 0.39
26, 0.54
27, 0.13
28, 0.12
29, 0.78
30, 0.10
31, 0.09
32, 0.50
33, 0.15
34, 0.51
35, 0.48
36, 0.20
37, 0.59
38, 0.60
39, 0.30
40, 0.52
41, 0.12
42, 0.13
43, 0.51
44, 0.70
45, 0.14
46, 0.22
47, 0.86
48, 0.48
49, 0.39
50, 0.76
51, 0.10
52, 0.49
53, 0.20
54, 0.58
55, 0.01
56, 0.76
57, 0.13
58, 0.06
59, 0.12
60, 0.49
61, 0.43
62, 0.23
63, 0.22
64, 0.26
65, 0.22
66, 0.90
67, 0.15
68, 0.18
69, 0.25
70, 0.86
71, 0.86
72, 0.71
73, 0.23
74, 0.11
75, 0.71
76, 0.06
77, 0.69
78, 0.07
79, 0.29
80, 0.48
81, 0.10
82, 0.07
83, 0.04
84, 0.12
85, 0.14
86, 0.51
87, 0.03
88, 0.08
89, 0.77
90, 0.18
91, 0.29
92, 0.23
93, 0.42
94, 0.16
95, 0.17
96, 0.47
97, 0.06
98, 0.11
99, 0.49
100, 0.02
101, 0.53
102, 0.58
103, 0.21
104, 0.31
105, 0.10
106, 0.39
107, 0.27
108, 0.38
109, 0.42
110, 0.40
111, 0.45
112, 0.11
113, 0.31
114, 0.30
115, 0.07
116, 0.11
117, 0.08
118, 0.12
119, 0.25
120, 0.27
121, 0.29
122, 0.80
123, 0.73
124, 0.28
125, 0.50
126, 0.64
127, 0.08
128, 0.21
129, 0.10
130, 0.48
131, 0.51
132, 0.07
133, 0.63
134, 0.05
135, 0.65
136, 0.14
137, 0.02
138, 0.31
139, 0.02
140, 0.07
141, 0.35
142, 0.55
143, 0.09
144, 0.43
145, 0.11
146, 0.34
147, 0.16
148, 0.26
149, 0.63
150, 0.87
151, 0.21
152, 0.79
153, 0.48
154, 0.95
155, 0.04
156, 0.28
157, 0.11
158, 0.10
159, 0.14
160, 0.57
161, 0.05
162, 0.13
163, 0.04
164, 0.04
165, 0.38
166, 0.12
167, 0.40
168, 0.05
169, 0.15
170, 0.04
171, 0.51
172, 0.22
173, 0.52
174, 0.22
175, 0.18
176, 0.09
177, 0.19
178, 0.61
179, 0.10
180, 0.44
181, 0.88
182, 0.05
183, 0.19
184, 0.89
185, 0.34
186, 0.59
187, 0.85
188, 0.10
189, 0.13
190, 0.96
191, 0.04
192, 0.72
193, 0.11
194, 0.25
195, 0.81
196, 0.03
197, 0.08
198, 0.27
199, 0.04
200, 0.20
201, 0.20
202, 0.92
203, 0.08
204, 0.36
205, 0.21
206, 0.18
207, 0.27
208, 0.19
209, 0.68
210, 0.50
211, 0.38
212, 0.73
213, 0.44
214, 0.34
215, 0.29
216, 0.50
217, 0.08
218, 0.22
219, 0.47
220, 0.21
221, 0.06
222, 0.04
223, 0.68
224, 0.63
225, 0.20
226, 0.41
227, 0.38
228, 0.73
229, 0.04
230, 0.13
231, 0.68
232, 0.44
233, 0.17
234, 0.14
235, 0.40
236, 0.14
237, 0.41
238, 0.74
239, 0.43
240, 0.21
241, 0.14
242, 0.22
243, 0.06
244, 0.14
245, 0.09
246, 0.17
247, 0.80
248, 0.45
249, 0.18
250, 0.97
251, 0.36
252, 0.04
253, 0.06
254, 0.36
255, 0.07
256, 0.53
257, 0.06
258, 0.97
259, 0.11
260, 0.76
261, 0.22
262, 0.21
263, 0.06
264, 0.15
265, 0.24
266, 0.03
267, 0.50
268, 0.25
269, 0.38
270, 0.09
271, 0.02
272, 0.21
273, 0.32
274, 0.55
275, 0.25
276, 0.84
277, 0.94
278, 0.27
279, 0.24
280, 0.91
281, 0.17
282, 0.07
283, 0.37
284, 0.04
285, 0.59
286, 0.77
287, 0.34
288, 0.05
289, 0.52
290, 0.13
291, 0.25
292, 0.17
293, 0.44
294, 0.12
295, 0.08
296, 0.25
297, 0.11
298, 0.61
299, 0.93
300, 0.16
301, 0.15
302, 0.41
303, 0.46
304, 0.09
305, 0.59
306, 0.27
307, 0.29
308, 0.06
309, 0.86
310, 0.43
311, 0.13
312, 0.41
313, 0.07
314, 0.71
315, 0.28
316, 0.01
317, 0.66
318, 0.31
319, 0.39
320, 0.18
321, 0.44
322, 0.28
323, 0.56
324, 0.23
325, 0.19
326, 0.42
327, 0.54
328, 0.44
329, 0.21
330, 0.09
331, 0.51
332, 0.57
333, 0.52
334, 0.54
335, 0.13
336, 0.52
