ID,Prob1
0, 0.49
1, 0.22
2, 0.27
3, -0.05
4, 0.10
5, 0.11
6, 0.44
7, 0.61
8, 0.76
9, 0.24
10, 0.24
11, 0.07
12, 0.47
13, 0.68
14, 0.26
15, 0.36
16, 0.16
17, 0.13
18, 0.17
19, 0.27
20, 0.30
21, 0.32
22, 0.47
23, 0.29
24, 0.11
25, 0.31
26, 0.39
27, 0.09
28, 0.22
29, 0.90
30, 0.15
31, 0.30
32, 0.26
33, 0.24
34, 0.38
35, 0.44
36, 0.12
37, 0.43
38, 0.59
39, 0.67
40, 0.40
41, 0.01
42, 0.50
43, 0.29
44, 0.54
45, 0.46
46, 0.15
47, 0.73
48, 0.34
49, 0.42
50, 0.63
51, 0.21
52, 0.50
53, 0.22
54, 0.72
55, 0.15
56, 0.59
57, 0.19
58, 0.24
59, 0.36
60, 0.54
61, 0.49
62, 0.23
63, 0.38
64, 0.21
65, 0.24
66, 0.77
67, 0.27
68, 0.31
69, 0.28
70, 0.96
71, 0.85
72, 0.59
73, 0.32
74, 0.01
75, 0.69
76, 0.18
77, 0.66
78, 0.11
79, 0.34
80, 0.34
81, 0.03
82, 0.31
83, 0.01
84, 0.48
85, 0.24
86, 0.55
87, 0.13
88, -0.04
89, 0.47
90, 0.19
91, 0.38
92, 0.34
93, 0.56
94, 0.19
95, 0.25
96, 0.37
97, 0.23
98, -0.04
99, 0.50
100, 0.09
101, 0.65
102, 0.33
103, -0.15
104, 0.27
105, 0.23
106, 0.30
107, 0.38
108, 0.38
109, 0.43
110, 0.29
111, 0.42
112, 0.19
113, 0.41
114, 0.77
115, -0.00
116, 0.15
117, 0.38
118, 0.07
119, 0.27
120, 0.33
121, 0.31
122, 0.55
123, 0.63
124, 0.10
125, 0.45
126, 0.45
127, 0.48
128, 0.37
129, -0.01
130, 0.47
131, 0.75
132, 0.01
133, 0.38
134, 0.17
135, 0.70
136, 0.21
137, 0.12
138, 0.10
139, 0.24
140, 0.23
141, 0.21
142, 0.59
143, 0.05
144, 0.28
145, 0.10
146, 0.34
147, 0.22
148, 0.33
149, 0.35
150, 0.66
151, 0.35
152, 0.55
153, 0.23
154, 0.84
155, 0.27
156, 0.48
157, 0.08
158, 0.17
159, 0.39
160, 0.44
161, 0.04
162, 0.27
163, 0.20
164, 0.38
165, 0.27
166, 0.11
167, 0.47
168, 0.16
169, 0.40
170, -0.07
171, 0.43
172, 0.17
173, 0.45
174, 0.19
175, 0.24
176, 0.07
177, 0.29
178, 0.57
179, 0.17
180, 0.65
181, 0.89
182, 0.22
183, 0.23
184, 0.90
185, 0.20
186, 0.96
187, 0.85
188, 0.41
189, 0.21
190, 0.91
191, 0.30
192, 0.79
193, 0.20
194, 0.16
195, 0.62
196, 0.16
197, 0.07
198, 0.11
199, 0.21
200, 0.20
201, 0.05
202, 0.61
203, 0.06
204, 0.46
205, 0.27
206, -0.05
207, 0.32
208, 0.14
209, 0.66
210, 0.30
211, 0.50
212, 0.57
213, 0.46
214, 0.42
215, 0.14
216, 0.36
217, 0.34
218, 0.14
219, 0.25
220, 0.17
221, 0.06
222, 0.22
223, 0.63
224, 0.68
225, -0.03
226, 0.60
227, 0.19
228, 0.60
229, 0.10
230, 0.18
231, 0.64
232, 0.55
233, 0.49
234, 0.17
235, 0.25
236, 0.19
237, 0.45
238, 0.52
239, 0.25
240, 0.55
241, -0.05
242, 0.13
243, 0.31
244, 0.31
245, 0.09
246, 0.32
247, 0.57
248, 0.35
249, 0.22
250, 0.77
251, 0.33
252, 0.27
253, 0.09
254, 0.44
255, 0.08
256, 0.43
257, 0.13
258, 0.95
259, 0.14
260, 0.78
261, 0.14
262, 0.32
263, 0.23
264, 0.10
265, 0.39
266, 0.04
267, 0.52
268, 0.43
269, 0.75
270, 0.11
271, 0.01
272, 0.09
273, 0.27
274, 0.57
275, 0.16
276, 0.69
277, 0.87
278, 0.15
279, 0.26
280, 0.60
281, 0.15
282, 0.31
283, -0.03
284, 0.16
285, 0.25
286, 0.39
287, 0.14
288, 0.10
289, 0.37
290, 0.08
291, 0.37
292, 0.10
293, 0.24
294, 0.05
295, 0.08
296, 0.55
297, 0.04
298, 0.23
299, 0.87
300, 0.25
301, 0.46
302, 0.65
303, 0.48
304, -0.06
305, 0.41
306, 0.32
307, 0.50
308, -0.04
309, 0.70
310, 0.37
311, -0.00
312, 0.37
313, 0.15
314, 0.75
315, 0.49
316, 0.01
317, 0.74
318, 0.41
319, 0.63
320, 0.23
321, 0.06
322, 0.35
323, 0.37
324, 0.18
325, 0.44
326, 0.28
327, 0.34
328, 0.19
329, 0.19
330, 0.13
331, 0.37
332, 0.21
333, 0.55
334, 0.42
335, 0.20
336, 0.39
337, 0.95
338, 0.43
339, 0.62
340, 0.18
341, 0.21
342, 0.07
343, 0.07
344, 0.28
345, 0.53
346, 0.56
347, 0.08
348, 0.19
349, 0.52
350, 0.02
351, 0.28
352, 0.13
353, 0.32
354, 0.51
355, 0.26
356, 0.03
