ID,Prob1
0, 0.78
1, 0.07
2, 0.04
3, 0.08
4, 0.07
5, 0.07
6, 0.24
7, 0.77
8, 0.84
9, 0.08
10, 0.74
11, 0.09
12, 0.37
13, 0.96
14, 0.24
15, 0.10
16, 0.30
17, 0.26
18, 0.20
19, 0.35
20, 0.43
21, 0.03
22, 0.51
23, 0.82
24, 0.11
25, 0.32
26, 0.44
27, 0.09
28, 0.12
29, 0.85
30, 0.14
31, 0.03
32, 0.72
33, 0.14
34, 0.66
35, 0.48
36, 0.14
37, 0.56
38, 0.67
39, 0.33
40, 0.63
41, 0.06
42, 0.16
43, 0.39
44, 0.74
45, 0.14
46, 0.24
47, 0.67
48, 0.28
49, 0.41
50, 0.83
51, 0.05
52, 0.47
53, 0.11
54, 0.41
55, 0.01
56, 0.76
57, 0.08
58, 0.05
59, 0.07
60, 0.53
61, 0.40
62, 0.33
63, 0.33
64, 0.20
65, 0.20
66, 0.94
67, 0.16
68, 0.33
69, 0.17
70, 0.90
71, 0.76
72, 0.79
73, 0.26
74, 0.07
75, 0.78
76, 0.02
77, 0.89
78, 0.02
79, 0.24
80, 0.37
81, 0.06
82, 0.03
83, 0.05
84, 0.01
85, 0.08
86, 0.34
87, 0.07
88, 0.04
89, 0.83
90, 0.14
91, 0.30
92, 0.32
93, 0.38
94, 0.17
95, 0.07
96, 0.55
97, 0.00
98, 0.09
99, 0.53
100, 0.01
101, 0.40
102, 0.66
103, 0.12
104, 0.15
105, 0.12
106, 0.56
107, 0.28
108, 0.39
109, 0.22
110, 0.53
111, 0.39
112, 0.12
113, 0.31
114, 0.34
115, 0.01
116, 0.07
117, 0.07
118, 0.07
119, 0.27
120, 0.24
121, 0.41
122, 0.81
123, 0.32
124, 0.20
125, 0.38
126, 0.96
127, 0.11
128, 0.24
129, 0.04
130, 0.53
131, 0.41
132, 0.03
133, 0.70
134, 0.07
135, 0.64
136, 0.12
137, 0.00
138, 0.29
139, 0.07
140, 0.06
141, 0.32
142, 0.56
143, 0.14
144, 0.55
145, 0.02
146, 0.35
147, 0.13
148, 0.33
149, 0.80
150, 0.92
151, 0.27
152, 0.92
153, 0.06
154, 0.97
155, 0.00
156, 0.36
157, 0.03
158, 0.07
159, 0.21
160, 0.69
161, 0.02
162, 0.21
163, 0.01
164, 0.01
165, 0.29
166, 0.07
167, 0.33
168, 0.03
169, 0.14
170, 0.04
171, 0.65
172, 0.21
173, 0.57
174, 0.16
175, 0.17
176, 0.10
177, 0.13
178, 0.52
179, 0.04
180, 0.41
181, 0.93
182, 0.02
183, 0.09
184, 0.94
185, 0.34
186, 0.45
187, 0.85
188, 0.11
189, 0.04
190, 0.97
191, 0.01
192, 0.75
193, 0.10
194, 0.22
195, 0.88
196, 0.00
197, 0.01
198, 0.30
199, 0.02
200, 0.13
201, 0.03
202, 0.94
203, 0.04
204, 0.48
205, 0.15
206, 0.21
207, 0.20
208, 0.13
209, 0.65
210, 0.73
211, 0.41
212, 0.80
213, 0.68
214, 0.26
215, 0.39
216, 0.62
217, 0.06
218, 0.24
219, 0.39
220, 0.20
221, 0.04
222, 0.05
223, 0.81
224, 0.69
225, 0.20
226, 0.35
227, 0.38
228, 0.79
229, 0.01
230, 0.13
231, 0.89
232, 0.29
233, 0.18
234, 0.17
235, 0.36
236, 0.06
237, 0.38
238, 0.63
239, 0.41
240, 0.19
241, 0.24
242, 0.26
243, 0.00
244, 0.12
245, 0.09
246, 0.15
247, 0.80
248, 0.47
249, 0.08
250, 1.00
251, 0.51
252, 0.08
253, 0.01
254, 0.37
255, 0.01
256, 0.38
257, 0.03
258, 0.98
259, 0.10
260, 0.90
261, 0.25
262, 0.28
263, 0.01
264, 0.11
265, 0.19
266, 0.01
267, 0.41
268, 0.28
269, 0.45
270, 0.09
271, 0.00
272, 0.20
273, 0.32
274, 0.41
275, 0.22
276, 0.85
277, 0.99
278, 0.33
279, 0.30
280, 0.99
