ID,Prob1
0, 0.48
1, 0.23
2, 0.50
3, 0.20
4, 0.15
5, 0.21
6, 0.32
7, 0.79
8, 0.86
9, 0.17
10, 0.57
11, 0.20
12, 0.39
13, 0.56
14, 0.32
15, 0.20
16, 0.28
17, 0.18
18, 0.23
19, 0.42
20, 0.38
21, 0.27
22, 0.42
23, 0.40
24, 0.23
25, 0.41
26, 0.44
27, 0.16
28, 0.18
29, 0.83
30, 0.14
31, 0.17
32, 0.29
33, 0.32
34, 0.50
35, 0.46
36, 0.16
37, 0.45
38, 0.48
39, 0.49
40, 0.31
41, 0.12
42, 0.26
43, 0.48
44, 0.59
45, 0.29
46, 0.29
47, 0.65
48, 0.42
49, 0.35
50, 0.70
51, 0.15
52, 0.41
53, 0.21
54, 0.62
55, 0.06
56, 0.75
57, 0.18
58, 0.13
59, 0.20
60, 0.44
61, 0.55
62, 0.25
63, 0.22
64, 0.21
65, 0.28
66, 0.60
67, 0.14
68, 0.26
69, 0.23
70, 0.79
71, 0.85
72, 0.48
73, 0.28
74, 0.14
75, 0.50
76, 0.10
77, 0.45
78, 0.17
79, 0.29
80, 0.47
81, 0.17
82, 0.25
83, 0.10
84, 0.42
85, 0.23
86, 0.60
87, 0.17
88, 0.15
89, 0.69
90, 0.19
91, 0.27
92, 0.20
93, 0.57
94, 0.18
95, 0.26
96, 0.35
97, 0.10
98, 0.13
99, 0.54
100, 0.08
101, 0.52
102, 0.41
103, 0.14
104, 0.23
105, 0.24
106, 0.29
107, 0.21
108, 0.26
109, 0.38
110, 0.38
111, 0.32
112, 0.16
113, 0.33
114, 0.55
115, 0.06
116, 0.17
117, 0.31
118, 0.20
119, 0.41
120, 0.24
121, 0.35
122, 0.74
123, 0.50
124, 0.21
125, 0.44
126, 0.36
127, 0.37
128, 0.27
129, 0.14
130, 0.32
131, 0.54
132, 0.18
133, 0.37
134, 0.15
135, 0.45
136, 0.19
137, 0.04
138, 0.37
139, 0.10
140, 0.16
141, 0.33
142, 0.62
143, 0.17
144, 0.32
145, 0.14
146, 0.43
147, 0.17
148, 0.30
149, 0.39
150, 0.66
151, 0.22
152, 0.57
153, 0.20
154, 0.77
155, 0.19
156, 0.45
157, 0.22
158, 0.14
159, 0.28
160, 0.43
161, 0.09
162, 0.24
163, 0.13
164, 0.11
165, 0.35
166, 0.18
167, 0.32
168, 0.23
169, 0.15
170, 0.15
171, 0.51
172, 0.18
173, 0.49
174, 0.30
175, 0.31
176, 0.16
177, 0.25
178, 0.62
179, 0.16
180, 0.48
181, 0.75
182, 0.25
183, 0.14
184, 0.69
185, 0.37
186, 0.60
187, 0.79
188, 0.33
189, 0.27
190, 0.95
191, 0.27
192, 0.57
193, 0.14
194, 0.27
195, 0.57
196, 0.08
197, 0.23
198, 0.27
199, 0.16
200, 0.17
201, 0.19
202, 0.82
203, 0.16
204, 0.33
205, 0.23
206, 0.30
207, 0.33
208, 0.30
209, 0.66
210, 0.40
211, 0.37
212, 0.46
213, 0.44
214, 0.47
215, 0.24
216, 0.50
217, 0.17
218, 0.18
219, 0.44
220, 0.22
221, 0.37
222, 0.20
223, 0.61
224, 0.50
225, 0.23
226, 0.51
227, 0.37
228, 0.48
229, 0.08
230, 0.24
231, 0.73
232, 0.41
233, 0.30
234, 0.29
235, 0.35
236, 0.24
237, 0.41
238, 0.67
239, 0.39
240, 0.47
241, 0.21
242, 0.27
243, 0.22
244, 0.24
245, 0.13
246, 0.17
247, 0.64
248, 0.41
249, 0.15
250, 0.86
251, 0.28
252, 0.12
253, 0.14
254, 0.37
255, 0.14
256, 0.46
257, 0.14
258, 0.89
259, 0.17
260, 0.81
261, 0.37
262, 0.31
263, 0.13
264, 0.19
265, 0.26
266, 0.10
267, 0.35
268, 0.23
269, 0.47
270, 0.11
271, 0.03
272, 0.21
273, 0.33
274, 0.59
275, 0.28
276, 0.81
277, 0.83
278, 0.31
279, 0.22
280, 0.70
281, 0.19
282, 0.17
283, 0.36
284, 0.11
285, 0.64
286, 0.44
287, 0.35
288, 0.15
289, 0.33
290, 0.15
291, 0.28
292, 0.26
293, 0.27
294, 0.18
295, 0.11
296, 0.31
297, 0.10
298, 0.36
299, 0.74
300, 0.30
301, 0.39
302, 0.49
303, 0.44
304, 0.14
305, 0.54
306, 0.32
307, 0.35
308, 0.07
309, 0.82
310, 0.29
311, 0.24
312, 0.40
313, 0.14
314, 0.70
315, 0.48
316, 0.02
317, 0.56
318, 0.30
319, 0.50
320, 0.33
321, 0.40
322, 0.29
323, 0.42
324, 0.26
325, 0.38
326, 0.36
327, 0.38
328, 0.37
329, 0.21
330, 0.16
331, 0.53
332, 0.40
333, 0.28
334, 0.45
335, 0.17
336, 0.40
337, 0.91
338, 0.27
339, 0.23
340, 0.41
341, 0.22
342, 0.07
343, 0.08
344, 0.26
345, 0.66
346, 0.59
347, 0.03
348, 0.07
349, 0.45
350, 0.14
351, 0.46
352, 0.26
353, 0.54
354, 0.37
355, 0.18
356, 0.10
357, 0.46
358, 0.36
359, 0.18
360, 0.27
361, 0.13
362, 0.23
363, 0.51
364, 0.31
365, 0.81
366, 0.29
367, 0.39
368, 0.25
369, 0.45
370, 0.20
371, 0.23
372, 0.33
373, 0.33
374, 0.50
375, 0.17
376, 0.57
377, 0.16
378, 0.63
379, 0.19
380, 0.49
381, 0.20
382, 0.39
383, 0.65
384, 0.40
385, 0.47
386, 0.35
387, 0.44
388, 0.24
389, 0.29
390, 0.11
391, 0.18
392, 0.50
393, 0.26
394, 0.43
395, 0.34
396, 0.47
397, 0.17
398, 0.23
399, 0.77
400, 0.33
401, 0.50
402, 0.05
403, 0.15
404, 0.47
405, 0.19
406, 0.42
407, 0.27
408, 0.20
409, 0.34
410, 0.10
411, 0.32
412, 0.41
413, 0.39
414, 0.18
415, 0.22
416, 0.42
417, 0.24
418, 0.19
419, 0.46
420, 0.45
421, 0.24
422, 0.35
423, 0.26
424, 0.29
425, 0.42
426, 0.15
427, 0.26
428, 0.34
429, 0.13
430, 0.33
431, 0.63
432, 0.13
433, 0.23
434, 0.59
435, 0.25
436, 0.65
437, 0.65
438, 0.43
439, 0.16
440, 0.30
441, 0.19
442, 0.62
443, 0.25
444, 0.18
445, 0.21
446, 0.55
447, 0.20
448, 0.84
449, 0.29
450, 0.27
451, 0.73
452, 0.38
453, 0.47
454, 0.40
455, 0.18
456, 0.75
457, 0.33
458, 0.40
459, 0.25
460, 0.67
461, 0.12
462, 0.22
463, 0.24
464, 0.22
465, 0.05
466, 0.18
467, 0.40
