ID,Prob1
0, 0.53
1, 0.27
2, 0.48
3, 0.23
4, 0.22
5, 0.25
6, 0.30
7, 0.74
8, 0.70
9, 0.21
10, 0.59
11, 0.23
12, 0.40
13, 0.73
14, 0.35
15, 0.27
16, 0.30
17, 0.30
18, 0.23
19, 0.46
20, 0.44
21, 0.30
22, 0.39
23, 0.53
24, 0.25
25, 0.37
26, 0.45
27, 0.23
28, 0.24
29, 0.70
30, 0.21
31, 0.19
32, 0.32
33, 0.26
34, 0.47
35, 0.46
36, 0.24
37, 0.50
38, 0.54
39, 0.43
40, 0.37
41, 0.20
42, 0.27
43, 0.46
44, 0.62
45, 0.28
46, 0.35
47, 0.71
48, 0.53
49, 0.38
50, 0.72
51, 0.25
52, 0.52
53, 0.25
54, 0.58
55, 0.09
56, 0.71
57, 0.21
58, 0.18
59, 0.26
60, 0.45
61, 0.45
62, 0.25
63, 0.28
64, 0.31
65, 0.25
66, 0.83
67, 0.21
68, 0.30
69, 0.29
70, 0.77
71, 0.85
72, 0.62
73, 0.30
74, 0.18
75, 0.62
76, 0.15
77, 0.46
78, 0.22
79, 0.31
80, 0.44
81, 0.19
82, 0.20
83, 0.15
84, 0.24
85, 0.28
86, 0.56
87, 0.14
88, 0.20
89, 0.72
90, 0.22
91, 0.32
92, 0.23
93, 0.52
94, 0.25
95, 0.25
96, 0.36
97, 0.11
98, 0.20
99, 0.49
100, 0.10
101, 0.54
102, 0.62
103, 0.24
104, 0.30
105, 0.26
106, 0.31
107, 0.29
108, 0.33
109, 0.45
110, 0.35
111, 0.33
112, 0.21
113, 0.33
114, 0.37
115, 0.12
116, 0.23
117, 0.24
118, 0.25
119, 0.30
120, 0.26
121, 0.36
122, 0.75
123, 0.61
124, 0.32
125, 0.49
126, 0.42
127, 0.26
128, 0.33
129, 0.17
130, 0.51
131, 0.49
132, 0.22
133, 0.51
134, 0.22
135, 0.49
136, 0.22
137, 0.07
138, 0.43
139, 0.20
140, 0.21
141, 0.42
142, 0.56
143, 0.20
144, 0.48
145, 0.19
146, 0.42
147, 0.23
148, 0.31
149, 0.45
150, 0.74
151, 0.24
152, 0.71
153, 0.36
154, 0.85
155, 0.19
156, 0.41
157, 0.13
158, 0.21
159, 0.28
160, 0.44
161, 0.13
162, 0.26
163, 0.13
164, 0.12
165, 0.42
166, 0.19
167, 0.40
168, 0.20
169, 0.26
170, 0.22
171, 0.55
172, 0.26
173, 0.55
174, 0.38
175, 0.28
176, 0.20
177, 0.34
178, 0.61
179, 0.17
180, 0.47
181, 0.74
182, 0.19
183, 0.21
184, 0.75
185, 0.34
186, 0.51
187, 0.71
188, 0.25
189, 0.31
190, 0.84
191, 0.16
192, 0.53
193, 0.20
194, 0.29
195, 0.69
196, 0.08
197, 0.19
198, 0.31
199, 0.16
200, 0.22
201, 0.22
202, 0.75
203, 0.19
204, 0.41
205, 0.28
206, 0.25
207, 0.37
208, 0.25
209, 0.62
210, 0.52
211, 0.46
212, 0.59
213, 0.45
214, 0.42
215, 0.24
216, 0.53
217, 0.18
218, 0.27
219, 0.47
220, 0.32
221, 0.20
222, 0.16
223, 0.65
224, 0.53
225, 0.28
226, 0.40
227, 0.46
228, 0.55
229, 0.09
230, 0.26
231, 0.66
232, 0.44
233, 0.26
234, 0.27
235, 0.41
236, 0.19
237, 0.47
238, 0.63
239, 0.44
240, 0.34
241, 0.22
242, 0.27
243, 0.21
244, 0.29
245, 0.19
246, 0.23
247, 0.67
248, 0.49
249, 0.21
250, 0.90
251, 0.30
252, 0.22
253, 0.14
254, 0.37
255, 0.16
256, 0.56
257, 0.18
258, 0.86
259, 0.25
260, 0.75
261, 0.29
262, 0.28
263, 0.16
264, 0.25
265, 0.29
266, 0.13
267, 0.37
268, 0.26
269, 0.39
270, 0.22
271, 0.07
272, 0.25
273, 0.38
274, 0.64
275, 0.32
276, 0.73
277, 0.85
278, 0.37
279, 0.27
280, 0.78
281, 0.24
282, 0.21
283, 0.44
284, 0.16
285, 0.60
286, 0.62
287, 0.43
288, 0.13
289, 0.35
290, 0.24
291, 0.34
292, 0.26
293, 0.43
294, 0.21
295, 0.15
296, 0.35
297, 0.20
298, 0.52
299, 0.78
300, 0.28
